disgust,"Yesterday, I was just about to cross the road a country guy  
who was ahead of me spat out a mouthful of betel juice on the  
road.  It was very windy and had I not checked my speed I would  
have had a very good shower of his saliva.  Though I was not  
angry, I felt that these people were very indecent.",
shame,"Yesterday while playing volley ball, there was one person extra     
and somebody had to out.  A mess worker and I were the   
last ones to arrive and we had arrived at the same time.   
Rightfully one of us had to opt out of the game, as I was  
delaying leaving the mess worker opted out saying that I should  
play.  I felt ashamed of myself.",
guilt,"A few days back a friend of mine had asked me to call on him on  
Sunday.  I had accepted it but later did not go for no specific    
reason.  I just slept in my room.  The next day this friend called   
me up and told me that he had been expecting me the day before and  
his wife had prepared a very good lunch for me, which had gone  
waste.  I felt very bad about this incident and it has been  
growing in my heart ever since.",
fear,Before the declaration of the S.S.C results.,
anger,I was punished in school for no serious mistake of mine.,
disgust,"I could not attend the college picnic due to some  
difficulties.",
shame,"I was detained one day in school, by the vice-principal, for  
indiscipline.",
guilt,"One day at school I had quarrelled with a school-mate, and  
ultimately I had hit him hard.  He, being physically weak had to  
visit his doctor and remain absent from school for two days.",
neutral,"This happened I was in the 10th standard.  The paddy crops  
were in a bad shape as it had not rained and there was no water  
in the well, so I was in a very sad mood.  I came to the  
conclusion that I would ignore the paddy field, just 12 hours  
after this it rained for one hour.  This was a very tense time  
and the rain brought me tremendous pleasure.",
fear,"At the age of 16 I had gone to see a film in a nearby village,  
about 8 kms  from my home.  I started walking as there was no  
bus.  I had to cross hills and as it was dark I could not  
identify the path.  Half way through it started raining and as  
there was no shelter I ran four kms to reach home.",
anger,"One day my room-mate started imitating me, doing what I had done  
a few hours back.  I got very angry and started beating him up.",
sadness,"A few months a close relative of mine died.  I had never expected  
this to happen and was sad for a few months.",
disgust,"One day, at an important place I met a group of girls and while  
we were waiting for a bus these girls started smoking and  
commanded me to smoke; I felt very disgusted. ",
shame,"A few months back I had gone to my friend's place and they offered  
me tea and coffee.  I do not have the habit of drinking tea or  
coffee and so they offered me a glass of milk instead, so I felt ashamed.",
guilt,"At my native place I was riding my cycle, which did not have  
lights, at night and so a police man caught me.  I requested him  
to let me go but he would not so after a few minutes I just  
escaped.",
anger,"This was the worst incident of my hostel life.  I was insulted by  
a close friend of mine on the eve of the New year and it totally  
spoiled my New year's night.",
sadness,[ I feel that I have made a mistake.],
anger,"Once a friend had pushed me and I had fallen on to a window which  
then broke.  I was taken to tthe principal's office and he  
accused me of having broken the window.",
fear,"My illness a few years back.  I was sevely down with malaria and  
asthma, I had lost my health, charm and cheerfulness completely.",
anger,During the short period of my unemployment about six years back.,
sadness,"My father's death in January 1983 moved me deeply.  The gloom  
prevailed for almost two years and I am still to recover from it.",
shame,"I was 12 years old I was caught by the Ticket Collector  
travelling without a ticket.",
guilt,"A few lies that I had indulged in, a few years ago, while raising  
loans from my friends.",
neutral,"After having finished my B.Sc, I was struggling hard to continue  
my studies and had taken the M.SC exam.  I was not sure that I  
would be selected in the written exam.  I saw my name in the  
selected candidates list I was overneutraled.",
anger,"I was dancing with a dame at a social, one of my friends who   
was interested in her came and took her away from me.  I was  
really angry with him then.",
sadness,"a close friend, residing in the hostel, lost his father I  
really pittied him and the situation made me feel sad.",
shame,"I was in the 12th standard, I could not speak English.  One  
day, while  talking with my relatives I used a wrong word and   
my cousin corrected me, believing that I did not know English.  I  
really felt ashamed then. 
",
neutral,"I was doing an experiment and was not getting the appropriate  
result despite the fact that I had repeated the procedure 4-5  
times.  Then finally I got it right by a stroke of luck.",
